listing_id,district,room_count,area,building_age,floor,total_floors,price,distance_to_university_km,distance_to_center_km,distance_to_hospital_km,green_space_score,safety_score,public_transport_score,noise_level
1011,Yıldırım,2+1,79.4,3,2,7,14070.0,13.9,4.6,4.9,4.6,6.2,5.5,4.5
1012,Yıldırım,2+1,83.2,0,7,11,15260.0,12.3,6.5,4.9,4.8,6.0,7.2,6.1
1013,Yıldırım,3+1,100.1,5,1,8,15770.0,12.3,5.4,4.4,4.4,6.1,6.4,5.8
1014,Yıldırım,4+1,169.9,6,1,3,24620.0,13.2,4.3,5.3,5.0,4.6,6.1,5.6
1015,Yıldırım,2+1,80.3,26,3,5,9800.0,9.2,7.5,4.3,4.4,5.3,6.5,4.8
1016,Yıldırım,3+1,108.4,8,5,7,15140.0,11.1,6.0,4.7,4.4,5.9,6.6,4.5
1017,Yıldırım,1+1,47.5,0,7,8,8570.0,11.2,4.5,5.6,5.7,4.8,5.0,6.5
1018,Yıldırım,4+1,136.1,2,4,6,24190.0,10.5,6.6,3.5,6.0,6.3,5.4,6.7
1019,Yıldırım,2+1,84.6,11,1,10,12500.0,12.1,4.2,4.5,5.0,7.1,4.7,5.7
1020,Yıldırım,2+1,93.0,13,2,6,12740.0,10.6,3.8,4.0,4.2,6.1,5.4,5.6
1021,Yıldırım,1+1,59.1,15,5,5,7670.0,12.1,7.3,4.6,4.5,5.9,4.6,5.9
1022,Yıldırım,1+1,51.5,1,1,5,8490.0,13.5,7.3,3.8,4.6,5.7,6.6,6.1
1023,Yıldırım,3+1,119.7,0,1,10,24370.0,12.0,5.0,4.3,6.0,5.7,6.7,5.4
1024,Yıldırım,1+1,58.3,7,2,4,10420.0,12.5,5.0,4.4,4.6,6.2,7.3,5.7
1025,Yıldırım,2+1,83.4,5,7,11,13580.0,10.7,6.4,4.3,4.3,6.6,6.1,5.8
1026,Yıldırım,1+1,51.8,14,4,4,6970.0,12.3,5.3,3.8,6.1,7.1,5.8,6.3
1027,Yıldırım,4+1,157.0,6,6,9,27000.0,10.9,3.2,4.2,6.5,5.6,6.6,7.1
1028,Yıldırım,3+1,122.5,1,1,3,19400.0,13.4,6.1,4.8,5.1,7.3,5.7,7.4
1029,Yıldırım,4+1,157.1,18,10,10,23050.0,11.4,6.2,5.5,5.3,6.7,5.5,5.3
1030,Yıldırım,3+1,122.6,10,6,6,17090.0,13.8,5.6,5.6,5.0,6.4,6.4,5.3
1031,Yıldırım,4+1,154.5,13,1,6,26070.0,13.0,6.4,4.6,5.4,6.5,5.1,6.2
1032,Yıldırım,2+1,76.8,3,3,4,11900.0,9.9,7.0,3.4,3.5,6.5,6.1,6.4
1033,Yıldırım,1+1,55.5,17,5,8,7800.0,10.1,6.4,4.1,5.1,6.1,6.3,6.4
1034,Yıldırım,2+1,80.7,1,6,8,9900.0,13.0,6.2,5.0,4.0,5.8,5.2,6.7
1035,Yıldırım,2+1,93.8,3,5,8,14720.0,10.6,7.1,5.3,5.6,6.5,5.8,5.8
1036,Yıldırım,3+1,127.7,0,3,5,21190.0,12.9,7.4,4.8,6.4,5.6,4.7,6.6
1037,Yıldırım,1+1,45.7,1,0,4,7060.0,9.7,5.5,4.2,5.1,6.7,6.5,4.5
1038,Yıldırım,1+1,50.8,7,3,3,9070.0,12.0,6.2,3.9,4.9,6.7,5.5,5.1
1039,Yıldırım,3+1,111.5,5,0,3,17760.0,14.2,6.0,4.6,3.3,6.3,6.1,5.4
1040,Yıldırım,1+1,50.2,4,8,10,8760.0,13.8,5.7,3.8,4.9,6.5,5.1,6.5
1041,Yıldırım,1+1,53.7,5,5,5,8320.0,14.3,4.3,4.9,6.4,6.4,5.1,4.8
1042,Yıldırım,1+1,59.3,14,1,10,7560.0,10.7,5.0,4.4,6.6,5.4,5.3,5.0
1043,Yıldırım,3+1,127.3,2,5,8,20890.0,10.8,6.4,6.6,5.4,5.9,5.5,4.8
1044,Yıldırım,1+1,56.3,3,7,10,10950.0,12.0,6.9,4.7,4.9,5.4,5.9,6.8
1045,Yıldırım,1+1,45.6,0,3,10,8270.0,10.2,5.7,5.2,4.0,5.4,6.0,7.9
1046,Yıldırım,1+1,51.7,15,8,10,7150.0,12.2,5.5,4.2,3.7,6.0,6.6,6.1
1047,Yıldırım,3+1,126.2,0,4,7,21930.0,11.1,5.4,3.3,4.8,6.1,7.2,6.5
1048,Yıldırım,1+1,63.4,46,3,10,8520.0,11.7,6.7,4.4,5.6,5.0,7.1,5.0
1049,Yıldırım,1+1,50.9,9,1,6,7580.0,11.6,6.3,4.9,5.8,6.8,6.2,7.5
1050,Yıldırım,4+1,139.7,0,5,9,22840.0,12.3,6.6,4.5,5.3,6.5,6.0,3.4
1051,Mudanya,2+1,81.9,6,3,7,17950.0,20.8,20.0,7.9,7.7,6.7,3.6,3.1
1052,Mudanya,2+1,87.6,25,2,5,13180.0,23.5,20.8,7.9,8.7,7.0,5.1,4.9
1053,Mudanya,4+1,144.1,1,1,9,25460.0,20.9,19.7,9.8,8.3,7.0,3.4,4.0
1054,Mudanya,1+1,47.2,0,2,7,8560.0,24.6,20.8,8.1,10.0,8.7,4.0,3.0
1055,Mudanya,1+1,58.9,9,6,10,9250.0,19.4,21.3,6.8,10.0,7.1,5.2,2.7
1056,Mudanya,2+1,85.6,9,9,9,14580.0,21.5,18.9,7.9,8.6,7.3,2.7,2.5
1057,Mudanya,2+1,84.2,12,2,3,13820.0,21.1,21.7,7.1,9.1,7.5,4.2,2.3
1058,Mudanya,3+1,101.8,4,2,3,21330.0,22.7,22.6,8.2,7.0,8.2,3.9,4.8
1059,Mudanya,1+1,64.9,13,2,6,11010.0,22.0,20.8,8.9,9.2,7.5,5.7,2.7
1060,Mudanya,2+1,78.8,9,5,11,14920.0,22.2,19.3,7.6,7.9,7.8,3.9,3.4
1061,Mudanya,3+1,105.0,4,2,3,17250.0,26.5,21.8,9.1,8.0,7.5,3.4,1.8
1062,Mudanya,4+1,136.8,0,0,7,25390.0,21.5,20.9,7.5,8.6,7.7,4.3,3.2
1063,Mudanya,1+1,63.6,30,2,11,7600.0,21.8,21.0,6.9,8.7,8.0,2.7,2.8
1064,Mudanya,1+1,47.3,2,0,3,10510.0,20.9,20.8,7.4,8.5,7.2,4.0,2.5
1065,Mudanya,4+1,135.9,11,0,4,25940.0,19.6,21.2,7.9,8.6,8.0,4.2,4.0
1066,Mudanya,2+1,80.4,6,7,7,16830.0,22.6,21.5,8.6,8.1,7.1,4.0,2.3
1067,Mudanya,1+1,51.1,6,2,9,12480.0,21.0,22.3,8.3,8.5,6.6,4.0,4.7
1068,Mudanya,1+1,49.7,20,4,8,7390.0,20.7,21.5,9.3,8.7,7.3,5.1,2.1
1069,Mudanya,3+1,122.6,1,5,5,23540.0,20.9,21.7,9.5,8.6,7.3,3.6,3.0
1070,Mudanya,2+1,83.3,8,4,10,15320.0,21.7,19.8,7.7,8.1,8.0,2.8,4.4
1071,Mudanya,2+1,79.7,1,0,4,15170.0,20.6,18.8,7.8,9.1,7.1,4.4,0.9
1072,Mudanya,3+1,117.5,3,7,11,21550.0,21.0,16.4,7.2,9.3,7.2,3.7,0.9
1073,Mudanya,1+1,49.1,0,4,6,8710.0,21.1,20.0,7.0,6.9,7.4,4.4,3.5
1074,Mudanya,1+1,64.3,2,7,7,12800.0,21.9,19.7,7.5,6.1,8.2,4.2,1.7
1075,Mudanya,2+1,87.4,0,8,9,16670.0,22.8,19.0,7.1,9.4,7.4,3.9,3.6
1076,Mudanya,3+1,112.8,15,3,9,16410.0,22.3,19.1,8.7,8.9,7.7,2.9,2.9
1077,Mudanya,2+1,77.8,0,7,7,13310.0,23.8,20.4,7.7,7.8,6.8,4.1,2.7
1078,Mudanya,3+1,105.8,0,3,11,18520.0,21.5,20.2,7.7,8.1,7.7,5.1,3.1
1079,Mudanya,1+1,57.4,1,3,3,11060.0,21.7,19.8,8.4,9.1,7.6,4.6,2.5
1080,Mudanya,1+1,50.9,2,3,11,10650.0,23.1,18.9,8.2,8.7,6.7,4.3,1.9
1081,Mudanya,4+1,166.8,0,0,11,35370.0,22.1,19.0,8.5,7.9,8.9,3.9,1.9
1082,Mudanya,1+1,45.8,0,0,5,8050.0,23.3,19.5,8.5,9.2,7.7,5.7,1.4
1083,Mudanya,1+1,59.8,6,7,9,14340.0,23.9,19.0,7.5,7.8,7.0,5.0,2.8
1084,Mudanya,3+1,100.7,4,6,6,20430.0,20.4,19.6,7.5,8.0,7.6,4.2,2.8
1085,Mudanya,2+1,70.9,8,6,6,13360.0,21.3,19.0,7.8,10.0,7.5,3.2,3.8
1086,Mudanya,2+1,70.6,5,2,5,16250.0,21.1,21.7,7.2,8.3,8.3,4.1,5.0
1087,Mudanya,3+1,102.0,12,0,3,19420.0,24.9,18.2,6.7,7.9,8.0,2.9,3.5
1088,Mudanya,1+1,57.1,3,1,6,12150.0,24.0,20.6,7.6,7.6,7.2,4.0,3.2
1089,Mudanya,3+1,107.3,9,3,8,21850.0,24.4,20.2,7.3,7.0,7.9,3.4,3.8
1090,Mudanya,2+1,94.2,12,4,10,20110.0,23.5,17.5,7.3,7.5,7.8,4.3,0.6
1091,Mudanya,1+1,60.6,0,2,5,12940.0,21.5,18.7,8.0,8.5,7.9,4.5,3.1
1092,Mudanya,3+1,111.1,9,1,5,22450.0,22.2,20.6,7.0,9.9,7.9,3.8,2.2
1093,Mudanya,2+1,71.9,1,3,4,13850.0,24.6,19.8,9.3,7.9,7.5,4.6,3.6
1094,Mudanya,3+1,113.6,13,6,7,23870.0,20.9,20.7,7.8,8.7,7.6,3.4,2.8
1095,Mudanya,4+1,140.2,2,3,3,32350.0,22.4,19.1,7.3,10.0,6.9,4.1,3.3
1096,Mudanya,3+1,102.9,13,9,11,17560.0,20.9,21.6,8.0,8.1,7.6,4.5,2.7
1097,Mudanya,2+1,90.5,2,3,9,18600.0,21.9,19.2,7.0,7.2,7.0,4.4,2.1
1098,Mudanya,1+1,57.2,15,2,3,9790.0,21.8,21.2,9.0,10.0,6.5,3.4,3.6
1099,Mudanya,3+1,102.2,1,10,11,25280.0,23.6,21.3,7.7,8.4,7.3,2.9,4.3
1100,Mudanya,2+1,74.1,13,0,9,12520.0,19.2,21.2,7.0,8.3,7.6,4.3,3.8
1101,Mudanya,3+1,129.0,13,1,10,24410.0,19.7,21.9,6.9,8.2,6.7,3.5,3.0
1102,Mudanya,3+1,120.1,1,2,6,23570.0,21.8,21.5,8.7,7.6,7.1,4.3,3.3
1103,Mudanya,2+1,90.7,6,3,3,20710.0,22.8,18.6,7.6,8.1,7.6,3.9,2.0
1104,Mudanya,1+1,54.4,12,7,11,10190.0,22.4,19.3,8.1,10.0,8.2,3.8,2.5
1105,Mudanya,2+1,85.5,1,0,4,16620.0,19.9,18.6,8.4,8.4,7.9,4.1,3.9
1106,Mudanya,2+1,93.0,10,3,5,14970.0,21.5,21.3,9.5,8.4,7.1,2.6,3.8
1107,Mudanya,2+1,89.6,4,3,5,19700.0,20.5,20.3,8.6,8.3,8.0,4.6,3.5
1108,Mudanya,2+1,88.8,7,0,3,17710.0,19.2,20.2,7.9,7.5,7.3,3.8,4.7
1109,Mudanya,3+1,123.8,5,7,9,19150.0,23.0,19.2,7.7,7.7,7.5,4.7,3.8
1110,Mudanya,2+1,93.8,1,7,11,16720.0,19.3,20.8,7.4,8.1,7.4,4.3,1.7
1111,Mudanya,1+1,63.5,2,2,3,13040.0,20.8,17.4,8.8,7.9,6.8,2.8,1.7
1112,Mudanya,3+1,116.1,1,0,3,24680.0,21.6,22.7,6.6,8.6,7.6,3.3,3.1
1113,Mudanya,3+1,109.5,0,6,8,16980.0,20.7,21.8,8.7,8.9,8.2,2.7,3.7
1114,Mudanya,4+1,165.5,1,0,8,35210.0,18.7,20.5,7.4,9.4,7.8,3.6,4.4
1115,Mudanya,1+1,57.0,30,3,7,8900.0,21.5,19.6,8.0,7.6,6.2,4.2,1.2
1116,Mudanya,3+1,120.5,15,3,3,16930.0,19.5,20.5,7.8,8.3,6.7,3.5,3.3
1117,Mudanya,3+1,122.7,11,3,3,22250.0,19.2,19.1,7.9,7.9,6.9,4.0,5.2
1118,Mudanya,3+1,116.6,27,4,4,20540.0,23.3,21.0,9.1,8.2,7.3,5.2,3.6
1119,Mudanya,2+1,91.6,0,1,3,15230.0,22.4,20.3,8.3,9.0,8.4,4.3,3.0
1120,Mudanya,1+1,51.7,5,11,11,10580.0,22.6,20.3,8.0,10.0,7.1,4.8,2.9
1121,Mudanya,2+1,84.9,7,5,5,17720.0,22.1,18.8,9.2,9.4,8.5,4.2,3.0
1122,Mudanya,2+1,81.0,9,2,9,15150.0,19.8,20.2,7.6,8.3,7.7,4.9,2.2
1123,Mudanya,2+1,89.3,1,2,3,17240.0,21.7,20.7,8.3,7.7,8.3,4.7,2.2
1124,Mudanya,4+1,159.2,14,5,10,30000.0,22.0,20.7,8.1,8.2,6.3,4.4,2.7
1125,Mudanya,1+1,61.9,0,7,10,14600.0,22.3,20.2,7.9,9.8,7.1,3.8,1.9
1126,Mudanya,4+1,160.8,15,9,11,26930.0,22.1,18.5,6.2,8.9,6.2,4.6,4.4
1127,Mudanya,2+1,89.0,3,6,6,21620.0,21.3,17.2,7.9,9.9,7.8,3.6,3.3
1128,Mudanya,3+1,109.5,9,4,4,19630.0,23.5,20.9,7.4,8.2,8.1,4.1,3.3
1129,Mudanya,2+1,79.0,3,7,7,15960.0,22.5,19.5,7.5,8.3,7.2,5.5,3.8
1130,Mudanya,2+1,74.9,4,3,9,15150.0,23.3,17.6,7.8,8.0,7.6,4.3,2.9
1131,Mudanya,2+1,92.2,1,0,4,19260.0,22.2,22.2,8.1,8.1,6.4,3.0,2.6
1132,Mudanya,4+1,152.8,1,3,3,29600.0,20.6,20.7,9.1,7.6,7.6,2.7,1.7
1133,Mudanya,1+1,65.0,2,0,9,15200.0,20.8,19.0,8.0,8.5,7.0,5.4,2.8
1134,Mudanya,1+1,55.3,8,2,7,12260.0,24.5,19.1,8.9,8.9,8.1,3.9,2.8
1135,Mudanya,4+1,164.8,4,6,8,34020.0,21.8,17.0,6.7,8.2,6.8,4.6,1.8
1136,Mudanya,1+1,45.5,4,4,10,8500.0,22.7,20.2,8.7,9.2,7.5,2.8,2.8
1137,Mudanya,2+1,88.8,2,5,5,20780.0,22.0,18.9,7.6,10.0,7.9,4.7,2.1
1138,Mudanya,1+1,61.0,9,1,3,11420.0,21.3,19.6,7.4,8.4,8.2,2.9,3.3
1139,Mudanya,1+1,57.0,1,4,4,13160.0,20.5,20.0,7.2,7.0,7.4,3.1,3.0
1140,Mudanya,2+1,83.9,9,4,11,18000.0,22.6,19.5,6.5,9.8,6.9,5.0,3.5
1141,Mudanya,2+1,76.0,0,9,10,18910.0,21.2,19.1,8.1,8.4,8.2,4.5,1.5
1142,Mudanya,2+1,89.9,4,4,11,18670.0,23.8,21.2,7.4,8.5,7.2,2.8,2.9
1143,Mudanya,2+1,88.2,30,3,3,12880.0,22.4,18.8,6.9,7.4,8.3,3.3,2.6
1144,Mudanya,3+1,125.4,10,2,3,26720.0,23.5,18.4,7.4,8.7,8.7,3.5,2.6
1145,Mudanya,4+1,136.7,2,5,6,25270.0,21.2,20.3,9.0,8.3,7.5,3.3,4.7
1146,Mudanya,2+1,73.8,3,5,6,15190.0,19.7,17.4,9.0,8.6,7.6,3.1,2.2
1147,Mudanya,2+1,87.3,1,2,3,19600.0,22.3,19.9,9.5,8.1,8.2,4.3,3.0
1148,Mudanya,2+1,87.7,23,0,9,16520.0,23.9,21.4,4.9,8.9,7.6,4.0,3.5
1149,Mudanya,3+1,107.8,23,4,7,20570.0,23.2,20.7,8.4,9.4,8.1,3.9,3.9
1150,Mudanya,2+1,79.6,7,10,10,14380.0,25.5,17.5,8.5,7.9,8.6,4.2,2.3
1151,Mudanya,3+1,108.2,14,1,4,18770.0,20.9,20.3,8.3,7.7,6.5,4.2,3.5
1152,Mudanya,2+1,91.6,21,5,5,17020.0,26.0,23.7,6.6,6.7,7.5,4.4,2.9
1153,Mudanya,2+1,74.4,25,3,3,10960.0,21.7,21.0,7.6,8.3,7.8,3.9,4.0
1154,Mudanya,3+1,127.3,2,4,11,27470.0,20.7,21.6,9.5,8.0,8.4,2.3,4.0
1155,Mudanya,2+1,72.6,5,6,11,14360.0,20.8,19.7,9.5,8.4,8.8,3.7,4.3
1156,Mudanya,2+1,82.2,16,8,9,17190.0,22.3,17.5,7.0,7.7,8.1,4.6,2.7
1157,Mudanya,2+1,78.2,3,8,10,14400.0,20.3,20.5,8.3,8.3,7.7,4.1,3.4
1158,Mudanya,2+1,77.8,2,2,4,16640.0,22.9,19.9,8.7,8.6,6.8,4.6,1.5
1159,Mudanya,2+1,89.8,6,1,11,18100.0,20.9,20.6,8.0,8.0,8.3,4.1,3.6
1160,Mudanya,3+1,109.5,13,5,5,19290.0,19.9,20.2,8.9,8.8,5.4,4.6,3.8
1161,Mudanya,2+1,89.9,3,1,5,16800.0,23.9,18.5,8.0,8.4,7.0,4.2,4.2
1162,Mudanya,1+1,49.7,7,3,5,8160.0,22.2,20.0,7.6,10.0,7.6,4.4,3.9
1163,Mudanya,1+1,45.0,6,4,9,8250.0,20.6,21.9,8.6,8.1,7.0,5.0,3.3
1164,Mudanya,2+1,91.1,20,2,4,15860.0,21.1,19.8,7.1,8.9,8.0,4.7,3.6
1165,Mudanya,4+1,157.3,12,5,11,33910.0,24.2,19.8,8.3,9.1,6.8,3.2,1.8
1166,Mudanya,2+1,92.1,4,4,6,18900.0,21.9,21.4,9.6,8.9,7.1,4.5,3.0
1167,Mudanya,2+1,77.0,6,3,7,14870.0,23.2,20.6,9.5,9.0,7.8,3.8,2.1
1168,Mudanya,2+1,93.9,2,3,5,16980.0,24.4,20.4,7.7,8.8,6.3,4.2,4.1
1169,Mudanya,4+1,157.3,6,1,5,35810.0,22.4,18.3,9.9,7.5,7.4,3.3,2.1
1170,Mudanya,3+1,112.9,11,4,11,20120.0,20.5,20.6,8.4,8.7,7.7,3.9,3.1
1171,Mudanya,1+1,62.7,23,3,3,10360.0,22.0,20.3,7.5,9.1,7.8,3.7,3.8
1172,Mudanya,2+1,73.2,2,1,8,15480.0,23.4,21.0,7.9,8.1,7.5,4.3,3.4
1173,Mudanya,3+1,127.2,6,4,11,23070.0,25.7,20.9,7.1,8.6,8.0,3.8,1.7
1174,Mudanya,3+1,116.6,1,7,9,20030.0,22.8,19.7,7.4,8.1,6.6,4.3,2.3
1175,Mudanya,2+1,80.5,3,8,8,15020.0,19.0,20.4,8.1,8.1,6.9,4.0,3.4
1176,Mudanya,3+1,126.9,18,5,5,21580.0,23.1,20.1,8.0,9.5,7.0,4.0,4.1
1177,Mudanya,2+1,89.3,0,7,11,13640.0,25.1,20.4,7.5,8.8,6.9,3.8,2.2
1178,Mudanya,1+1,49.3,4,1,9,11160.0,20.5,20.6,8.8,8.5,7.3,4.1,2.6
1179,Mudanya,1+1,59.0,5,8,11,8730.0,21.3,20.0,8.4,7.1,6.5,4.9,2.5
1180,Mudanya,2+1,85.5,24,8,10,12300.0,22.4,18.8,6.6,9.6,7.7,3.8,2.5
1181,Mudanya,1+1,52.3,17,6,9,8480.0,22.1,20.5,7.6,8.4,7.1,4.3,1.8
1182,Mudanya,2+1,78.2,0,1,7,17300.0,21.5,19.2,8.4,9.0,7.2,3.6,2.8
1183,Mudanya,3+1,120.2,21,2,9,19980.0,20.6,20.9,7.5,8.0,8.0,4.3,0.7
1184,Mudanya,3+1,126.5,19,3,10,21930.0,19.3,16.6,7.2,8.7,5.6,3.4,1.3
1185,Mudanya,1+1,62.9,9,7,10,11860.0,23.3,20.0,7.8,9.2,7.8,4.2,2.9
1186,Mudanya,1+1,56.0,8,3,5,10240.0,23.8,18.7,9.1,8.9,6.9,4.4,2.4
1187,Mudanya,3+1,118.8,28,7,8,20000.0,22.8,18.6,7.1,8.7,7.7,3.5,4.4
1188,Mudanya,2+1,79.0,8,8,10,17560.0,23.5,20.0,8.5,9.2,7.5,4.3,3.5
1189,Mudanya,1+1,45.4,3,0,9,8930.0,20.9,18.2,8.5,8.8,6.7,3.8,2.8
1190,Mudanya,3+1,115.5,45,9,9,18040.0,19.7,19.7,7.7,8.4,7.7,5.1,1.6
1191,Mudanya,1+1,51.5,5,1,4,7750.0,25.7,19.5,9.0,9.4,7.2,3.7,2.2
1192,Mudanya,1+1,54.4,7,6,7,11310.0,20.7,19.6,8.1,8.0,7.2,5.1,2.8
1193,Mudanya,3+1,127.5,1,2,3,23210.0,22.6,20.3,6.6,9.9,8.4,3.4,2.0
1194,Mudanya,2+1,92.2,10,2,10,16450.0,24.4,19.0,7.9,9.5,7.3,4.2,4.0
1195,Mudanya,2+1,71.1,6,6,8,15020.0,22.6,21.3,7.8,7.4,6.1,6.0,3.5
1196,Mudanya,3+1,122.8,7,3,4,21700.0,24.6,20.8,7.4,7.5,7.2,3.8,4.8
1197,Mudanya,4+1,154.5,14,6,6,28790.0,20.1,20.5,9.0,8.6,7.0,3.6,1.5
1198,Mudanya,1+1,62.9,9,4,6,14810.0,23.2,17.8,6.6,7.7,8.4,4.6,4.5
1199,Mudanya,2+1,76.3,3,3,6,16190.0,21.7,19.7,9.3,8.4,8.3,2.9,5.4
1200,Mudanya,1+1,54.2,0,3,6,10700.0,23.2,21.0,7.4,7.9,7.5,3.9,4.3
